"Record_type"	"Sampling_type"	"Landing_country"	"Vessel_flag_country"	"Year"	"Project"	"Trip_number"	"Station_number"	"Quarter"	"Month"	"Species"	"Sex"	"Catch_category"	"Landing_category"	"Comm_size_cat_scale"	"Comm_size_cat"	"Stock"	"Area"	"Statistical_rectangle"	"Subpolygon"	"Length_class"	"Age"	"Specimen_No"	"Length_code"	"Aging_method"	"Age_plus_group"	"Otolith_weight"	"Otolith_side"	"Weight"	"Maturity_staging"	"Maturity_scale"	"Maturity_stage"	"Trip_id"
"2578"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	205	6	"10"	"scm"	"OWR"	"-"	"-"	"-"	58	"Visual"	"1-8"	"4"	"24102"
"2579"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	205	6	"194"	"scm"	"OWR"	"-"	"-"	"-"	52	"Visual"	"1-8"	"4"	"24102"
"2580"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	205	5	"45"	"scm"	"OWR"	"-"	"-"	"-"	58	"Visual"	"1-8"	"4"	"24102"
"2581"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	205	8	"20"	"scm"	"OWR"	"-"	"-"	"-"	64	"Visual"	"1-8"	"4"	"24102"
"2582"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	205	6	"189"	"scm"	"OWR"	"-"	"-"	"-"	57	"Visual"	"1-8"	"4"	"24102"
"2583"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	205	6	"115"	"scm"	"OWR"	"-"	"-"	"-"	60	"Visual"	"1-8"	"4"	"24102"
"2584"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	210	6	"195"	"scm"	"OWR"	"-"	"-"	"-"	65	"Visual"	"1-8"	"4"	"24102"
"2585"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	210	3	"196"	"scm"	"OWR"	"-"	"-"	"-"	48	"Visual"	"1-8"	"8"	"24102"
"2586"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	210	8	"87"	"scm"	"OWR"	"-"	"-"	"-"	65	"Visual"	"1-8"	"8"	"24102"
"2587"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	220	7	"56"	"scm"	"OWR"	"-"	"-"	"-"	73	"Visual"	"1-8"	"5"	"24102"
"2588"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2012"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"28"	"43G8"	"-"	240	8	"101"	"scm"	"OWR"	"-"	"-"	"-"	116	"Visual"	"1-8"	"5"	"24102"
"2963"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	130	2	"15"	"scm"	"OWR"	"-"	"-"	"-"	15	"Visual"	"1-8"	"3"	"24106"
"2964"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	130	2	"7"	"scm"	"OWR"	"-"	"-"	"-"	15	"Visual"	"1-8"	"2"	"24106"
"2965"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	130	2	"8"	"scm"	"OWR"	"-"	"-"	"-"	15	"Visual"	"1-8"	"2"	"24106"
"2966"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	130	2	"6"	"scm"	"OWR"	"-"	"-"	"-"	13	"Visual"	"1-8"	"2"	"24106"
"2967"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	135	2	"13"	"scm"	"OWR"	"-"	"-"	"-"	14	"Visual"	"1-8"	"2"	"24106"
"2968"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	145	2	"10"	"scm"	"OWR"	"-"	"-"	"-"	17	"Visual"	"1-8"	"2"	"24106"
"2969"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	145	5	"9"	"scm"	"OWR"	"-"	"-"	"-"	21	"Visual"	"1-8"	"4"	"24106"
"2970"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	150	3	"12"	"scm"	"OWR"	"-"	"-"	"-"	21	"Visual"	"1-8"	"3"	"24106"
"2971"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	155	3	"11"	"scm"	"OWR"	"-"	"-"	"-"	24	"Visual"	"1-8"	"3"	"24106"
"2972"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	155	3	"3"	"scm"	"OWR"	"-"	"-"	"-"	25	"Visual"	"1-8"	"3"	"24106"
"2973"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	160	3	"4"	"scm"	"OWR"	"-"	"-"	"-"	26	"Visual"	"1-8"	"1"	"24106"
"2974"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	165	6	"14"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"3"	"24106"
"2975"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	165	3	"2"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"3"	"24106"
"2976"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	170	3	"1"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"3"	"24106"
"2977"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2015"	999	1	1	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"29"	"47H1"	"-"	170	5	"5"	"scm"	"OWR"	"-"	"-"	"-"	34	"Visual"	"1-8"	"4"	"24106"
"3212"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	145	1	"37"	"scm"	"OWR"	"-"	"-"	"-"	23	"Visual"	"1-8"	"1"	"24194"
"3213"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	150	1	"83"	"scm"	"OWR"	"-"	"-"	"-"	21	"Visual"	"1-8"	"1"	"24194"
"3214"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	160	3	"36"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"4"	"24194"
"3215"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	165	2	"44"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"2"	"24194"
"3216"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	170	2	"64"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"2"	"24194"
"3217"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	175	2	"27"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"24194"
"3218"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	180	3	"68"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"4"	"24194"
"3219"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	180	3	"78"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"24194"
"3220"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	180	2	"79"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"24194"
"3221"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	180	2	"63"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"24194"
"3222"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	185	2	"35"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"24194"
"3223"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	185	2	"82"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"24194"
"3224"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	185	2	"34"	"scm"	"OWR"	"-"	"-"	"-"	45	"Visual"	"1-8"	"2"	"24194"
"3225"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	185	2	"33"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"2"	"24194"
"3226"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"28"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"2"	"24194"
"3227"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"67"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"2"	"24194"
"3228"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"55"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"2"	"24194"
"3229"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"49"	"scm"	"OWR"	"-"	"-"	"-"	47	"Visual"	"1-8"	"8"	"24194"
"3230"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"38"	"scm"	"OWR"	"-"	"-"	"-"	49	"Visual"	"1-8"	"2"	"24194"
"3231"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"69"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"2"	"24194"
"3232"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"76"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"24194"
"3233"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"21"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"24194"
"3234"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"52"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"8"	"24194"
"3235"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"4"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"3"	"24194"
"3236"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"74"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"2"	"24194"
"3237"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	2	"66"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"24194"
"3238"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	3	"30"	"scm"	"OWR"	"-"	"-"	"-"	47	"Visual"	"1-8"	"5"	"24194"
"3239"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	190	6	"20"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"5"	"24194"
"3240"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	4	"47"	"scm"	"OWR"	"-"	"-"	"-"	53	"Visual"	"1-8"	"4"	"24194"
"3241"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	3	"56"	"scm"	"OWR"	"-"	"-"	"-"	46	"Visual"	"1-8"	"4"	"24194"
"3242"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	8	"22"	"scm"	"OWR"	"-"	"-"	"-"	52	"Visual"	"1-8"	"4"	"24194"
"3243"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	3	"16"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"5"	"24194"
"3244"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	9	"17"	"scm"	"OWR"	"-"	"-"	"-"	45	"Visual"	"1-8"	"4"	"24194"
"3245"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	3	"13"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"24194"
"3246"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	2	"61"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"24194"
"3247"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	3	"73"	"scm"	"OWR"	"-"	"-"	"-"	47	"Visual"	"1-8"	"5"	"24194"
"3248"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	195	5	"75"	"scm"	"OWR"	"-"	"-"	"-"	48	"Visual"	"1-8"	"4"	"24194"
"3249"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	4	"72"	"scm"	"OWR"	"-"	"-"	"-"	60	"Visual"	"1-8"	"5"	"24194"
"3250"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	3	"29"	"scm"	"OWR"	"-"	"-"	"-"	58	"Visual"	"1-8"	"5"	"24194"
"3251"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	3	"42"	"scm"	"OWR"	"-"	"-"	"-"	57	"Visual"	"1-8"	"5"	"24194"
"3252"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	2	"40"	"scm"	"OWR"	"-"	"-"	"-"	64	"Visual"	"1-8"	"5"	"24194"
"3253"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	3	"80"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"2"	"24194"
"3254"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	3	"31"	"scm"	"OWR"	"-"	"-"	"-"	57	"Visual"	"1-8"	"8"	"24194"
"3255"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	8	"46"	"scm"	"OWR"	"-"	"-"	"-"	52	"Visual"	"1-8"	"3"	"24194"
"3256"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	2	"62"	"scm"	"OWR"	"-"	"-"	"-"	50	"Visual"	"1-8"	"2"	"24194"
"3257"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	5	"70"	"scm"	"OWR"	"-"	"-"	"-"	56	"Visual"	"1-8"	"5"	"24194"
"3258"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	7	"14"	"scm"	"OWR"	"-"	"-"	"-"	46	"Visual"	"1-8"	"5"	"24194"
"3259"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	3	"71"	"scm"	"OWR"	"-"	"-"	"-"	61	"Visual"	"1-8"	"4"	"24194"
"3260"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	200	2	"12"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"2"	"24194"
"3261"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	205	4	"43"	"scm"	"OWR"	"-"	"-"	"-"	54	"Visual"	"1-8"	"4"	"24194"
"3262"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	205	2	"48"	"scm"	"OWR"	"-"	"-"	"-"	59	"Visual"	"1-8"	"4"	"24194"
"3263"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	205	3	"5"	"scm"	"OWR"	"-"	"-"	"-"	56	"Visual"	"1-8"	"5"	"24194"
"3264"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	205	5	"54"	"scm"	"OWR"	"-"	"-"	"-"	47	"Visual"	"1-8"	"5"	"24194"
"3265"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	205	NA	"19"	"scm"	"OWR"	"-"	"-"	"-"	51	"Visual"	"1-8"	"4"	"24194"
"3266"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2016"	999	1	3	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"39G5"	"-"	205	6	"10"	"scm"	"OWR"	"-"	"-"	"-"	55	"Visual"	"1-8"	"5"	"24194"
